PMID;Anio;Titulo;Decision;Motivo;Decidido por;Fecha;Ya incluido
36036571;2022;Pf4 Phage Variant Infection Reduces Virulence-Associated Traits in Pseudomonas aeruginosa.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
36073944;2022;RecT Affects Prophage Lifestyle and Host Core Cellular Processes in Pseudomonas aeruginosa.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
36074406;2022;Differential Proteomic and Genomic Comparison of Resistance Mechanism of Pseudomonas aeruginosa to Cefoperazone Sodium/Sulbactam Sodium.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
36077542;2022;Liposomal Delivery of Newly Identified Prophage Lysins in a Pseudomonas aeruginosa Model.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
36078188;2022;Application of an Ultrasonic Nebulizer Closet in the Disinfection of Textiles and Footwear.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
36094767;2022;Bacteriophage as a potential therapy to control antibiotic-resistant Pseudomonas aeruginosa infection through topical application onto a full-thickness wound in a rat model.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
36096027;2022;Biofilm-responsive encapsulated-phage coating for autonomous biofouling mitigation in water storage systems.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
36096457;2022;Characterisation of broad-spectrum phiKZ like jumbo phage and its utilisation in controlling multidrug-resistant Pseudomonas aeruginosa isolates.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
36129287;2022;Characterization of Phage Resistance and Their Impacts on Bacterial Fitness in Pseudomonas aeruginosa.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
36135376;2022;The Selection of Antibiotic- and Bacteriophage-Resistant Pseudomonas aeruginosa Is Prevented by Their Combination.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
36160186;2022;Expert workshop summary: Advancing toward a standardized murine model to evaluate treatments for antimicrobial resistance lung infections.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
36163386;2022;Structural basis of AcrIF24 as an anti-CRISPR protein and transcriptional suppressor.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
36168737;2022;Arms race and fluctuating selection dynamics in Pseudomonas aeruginosa bacteria coevolving with phage OMKO1.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
36177589;2022;[Research advances on the interaction between Pseudomonas aeruginosa bacteriophages and the host].;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
36178514;2022;Novel PCR detection of CRISPR/Cas systems in Pseudomonas aeruginosa and its correlation with antibiotic resistance.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
36188006;2022;Evaluation of phages and liposomes as combination therapy to counteract Pseudomonas aeruginosa infection in wild-type and CFTR-null models.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
36200470;2022;Acinetobacter baumannii: Pathogenesis, virulence factors, novel therapeutic options and mechanisms of resistance to antimicrobial agents with emphasis on tigecycline.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
36209819;2022;Anti-CRISPR protein AcrIF4 inhibits the type I-F CRISPR-Cas surveillance complex by blocking nuclease recruitment and DNA cleavage.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
36222703;2022;Complete Genome Sequence of Pseudomonas Phage Motto.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
36243977;2022;Molecular basis of dual anti-CRISPR and auto-regulatory functions of AcrIF24.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
36246261;2022;The virulence factor regulator and quorum sensing regulate the type I-F CRISPR-Cas mediated horizontal gene transfer in Pseudomonas aeruginosa.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
36258079;2022;Pseudomonas aeruginosa in the Cystic Fibrosis Lung.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
36274728;2022;Phage-resistant Pseudomonas aeruginosa against a novel lytic phage JJ01 exhibits hypersensitivity to colistin and reduces biofilm production.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
36290106;2022;Improvement of the Antibacterial Activity of Phage Lysin-Derived Peptide P87 through Maximization of Physicochemical Properties and Assessment of Its Therapeutic Potential.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
36301743;2022;Modulation of Biofilm Mechanics by DNA Structure and Cell Type.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
36316452;2022;Bacteriophage genome engineering with CRISPR-Cas13a.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
36329839;2022;Topically applied bacteriophage to control multi-drug resistant Pseudomonas aeruginosa-infected wounds in a New Zealand rabbit model.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
36353213;2022;Bacteriophage Genetic Edition Using LSTM.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
36366441;2022;Isolation and Characterization of Lytic Pseudomonas aeruginosa Bacteriophages Isolated from Sewage Samples from Tunisia.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
36374021;2022;Characterization of Novel Klebsiella Phage PG14 and Its Antibiofilm Efficacy.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
36383057;2022;Bacteriophage Isolation, Purification, and Characterization Techniques Against Ubiquitous Opportunistic Pathogens.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
36413403;2022;Biofilm Control in Flow-Through Systems Using Polyvalent Phages Delivered by Peptide-Modified M13 Coliphages with Enhanced Polysaccharide Affinity.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
36418109;2022;[Genome analysis-based studies on bacterial genetic diversity].;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
36445133;2022;A Novel XRE-Type Regulator Mediates Phage Lytic Development and Multiple Host Metabolic Processes in Pseudomonas aeruginosa.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
36476652;2022;A novel virulent Litunavirus phage possesses therapeutic value against multidrug resistant Pseudomonas aeruginosa.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
36531823;2022;Lytic potential of a filamentous bacteriophage isolated from sewage water in Tehran on clinical carbapenem-resistant strains.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
36553341;2022;Inflammation and Infection in Cystic Fibrosis: Update for the Clinician.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
36557761;2022;Genome-Based Analysis of Virulence Factors and Biofilm Formation in Novel P. aeruginosa Strains Isolated from Household Appliances.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
36560673;2022;Recombination Events in Putative Tail Fibre Gene in Litunavirus Phages Infecting Pseudomonas aeruginosa and Their Phylogenetic Consequences.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
36560763;2022;In Vitro and Pre-Clinical Evaluation of Locally Isolated Phages, vB_Pae_SMP1 and vB_Pae_SMP5, Formulated as Hydrogels against Carbapenem-Resistant Pseudomonas aeruginosa.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
36565337;2022;Isolation, characterization, and genomic analysis of vB_PaeP_TUMS_P121, a new lytic bacteriophage infecting Pseudomonas aeruginosa.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
36619993;2022;Motility increase of adherent invasive Escherichia coli (AIEC) induced by a sub-inhibitory concentration of recombinant endolysin LysPA90.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
36687584;2022;Temperature-specific adaptations and genetic requirements in a biofilm formed by Pseudomonas aeruginosa.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
36793881;2022;vHULK, a New Tool for Bacteriophage Host Prediction Based on Annotated Genomic Features and Neural Networks.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
37124863;2022;Application of bacteriophage cocktails for reducing the bacterial load of nosocomial pathogens in hospital wastewater.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
37274914;2022;Isolation and Characterization of Bacteriophages Active against Pseudomonas aeruginosa Strains Isolated from Diabetic Foot Infections.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
39628699;2022;Cascade-Cas3 facilitates high-accuracy genome engineering in Pseudomonas using phage-encoded homologous recombination.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:37:27;
36288775;2023;Characterization of the newly isolated Pseudomonas phage vB_Pae_LC3I3.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
36357763;2023;Isolation, characterization, and genomic analysis of vB_PaeS_TUMS_P81, a lytic bacteriophage against Pseudomonas aeruginosa.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
36504499;2023;Determination of Acr-mediated immunosuppression in Pseudomonas aeruginosa.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
36541762;2023;Compendium-Wide Analysis of Pseudomonas aeruginosa Core and Accessory Genes Reveals Transcriptional Patterns across Strains PAO1 and PA14.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
36581028;2023;The synergistic effect of using bacteriophages and chitosan nanoparticles against pathogenic bacteria as a novel therapeutic approach.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
36595712;2023;Surfactant-Impregnated MOF-Coated Fabric for Antimicrobial Applications.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
36596850;2023;Study of 32 new phage tail-like bacteriocins (pyocins) from a clinical collection of Pseudomonas aeruginosa and of their potential use as typing markers and antimicrobial agents.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
36602321;2023;Pseudomonas aeruginosa Resists Phage Infection via Eavesdropping on Indole Signaling.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
36625915;2023;The impact of agarose immobilization on the activity of lytic Pseudomonas aeruginosa phages combined with chemicals.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
36646746;2023;Monitoring phage-induced lysis of gram-negatives in real time using a fluorescent DNA dye.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
36669116;2023;Antibiotics that affect translation can antagonize phage infectivity by interfering with the deployment of counter-defenses.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
36671367;2023;Antimicrobial Susceptibility and Molecular Features of Colonizing Isolates of Pseudomonas aeruginosa and the Report of a Novel Sequence Type (ST) 3910 from Thailand.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
36711836;2023;Next-generation interaction proteomics for quantitative Jumbophage-bacteria interaction mapping.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
36724647;2023;CIM monolithic chromatography as a useful tool for endotoxin reduction and purification of bacteriophage particles supported with PAT analytics.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
36779712;2023;Identification of Potential Antimicrobial Targets of Pseudomonas aeruginosa Biofilms through a Novel Screening Approach.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
36779715;2023;Complete Genome Sequence of the Lysogenic Pseudomonas Bacteriophage Fyn8.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
36781732;2023;Genomic Epidemiological Analysis of Antimicrobial-Resistant Bacteria with Nanopore Sequencing.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
36794936;2023;Transcriptomics-Driven Characterization of LUZ100, a T7-like Pseudomonas Phage with Temperate Features.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
36802441;2023;Polyamines and linear DNA mediate bacterial threat assessment of bacteriophage infection.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
36805702;2023;Multicopy suppressor screens reveal convergent evolution of single-gene lysis proteins.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
36807264;2023;The ϕPA3 phage nucleus is enclosed by a self-assembling 2D crystalline lattice.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
