record_id,orden,verdict,reason,decided_by,decided_at
R9aa5e673f2,7245,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:33
R14d181260c,7246,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:33
R5a6f76ae46,7247,EXCLUDE,"Aislados o infeccion veterinaria, no humana","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:33
R4fb8ff1794,7248,EXCLUDE,"Organismo distinto de P. aeruginosa, sin subgrupo separable","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:33
R5b39741be3,7249,EXCLUDE,"No evalua fagoterapia en pacientes (encuesta, epidemiologia, prensa, otra terapia)","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:33
R3d640cbbf8,7250,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:33
Rd1dd9fcf40,7251,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:33
R44505fae22,7252,EXCLUDE,"No evalua fagoterapia en pacientes (encuesta, epidemiologia, prensa, otra terapia)","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:33
R66f3aadeb7,7253,EXCLUDE,"Organismo distinto de P. aeruginosa, sin subgrupo separable","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:33
R44ec26da97,7254,EXCLUDE,"No evalua fagoterapia en pacientes (encuesta, epidemiologia, prensa, otra terapia)","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:33
R18f5d08632,7255,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:33
Ra719cee297,7256,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:33
R54c7557472,7257,EXCLUDE,"No evalua fagoterapia en pacientes (encuesta, epidemiologia, prensa, otra terapia)","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:33
Rc98d3dd44d,7258,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:33
R3574c5aafb,7259,EXCLUDE,"No evalua fagoterapia en pacientes (encuesta, epidemiologia, prensa, otra terapia)","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:33
R89ddc086a6,7260,EXCLUDE,"Organismo distinto de P. aeruginosa, sin subgrupo separable","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:33
R9b2e2ea5dc,7261,EXCLUDE,"Organismo distinto de P. aeruginosa, sin subgrupo separable","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:33
R597a3df19e,7262,EXCLUDE,"Organismo distinto de P. aeruginosa, sin subgrupo separable","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:33
Ra720768886,7263,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:33
R5418a51daf,7264,EXCLUDE,"Organismo distinto de P. aeruginosa, sin subgrupo separable","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:33
R596a1f855c,7265,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:33
Re30617c3b8,7266,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:33
R7e2b58fb7c,7267,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:33
R8c584ab5f0,7268,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:33
R4f26cf0148,7269,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:33
Re3a8ff9737,7270,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:33
Ra8f0d8e572,7271,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:33
R8a0dc49f55,7272,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:33
R64cc9baa25,7273,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:33
Rf995330fbf,7274,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:33
Rb40df98bd7,7275,EXCLUDE,"No evalua fagoterapia en pacientes (encuesta, epidemiologia, prensa, otra terapia)","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:33
R0f91440ae6,7276,EXCLUDE,"Organismo distinto de P. aeruginosa, sin subgrupo separable","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:33
Rec9806129b,7277,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:33
R3bc3d74709,7278,EXCLUDE,"Organismo distinto de P. aeruginosa, sin subgrupo separable","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:33
R1ca753439a,7279,EXCLUDE,"No evalua fagoterapia en pacientes (encuesta, epidemiologia, prensa, otra terapia)","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:33
Rb6a53644e6,7280,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:33
R391ca49369,7281,EXCLUDE,"Aislados o infeccion veterinaria, no humana","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:33
Rb71a0e46df,7282,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:33
R0d4b6e9019,7283,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:33
R334a4ced54,7284,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:33
Rabf3ca25ff,7285,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:33
Rfb8a82d1e1,7286,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:33
R2cf786922f,7287,EXCLUDE,"Organismo distinto de P. aeruginosa, sin subgrupo separable","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
R58090434ba,7288,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
Ra95b89154c,7289,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
R36a35d127e,7290,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
R61c937cf9e,7291,EXCLUDE,"No evalua fagoterapia en pacientes (encuesta, epidemiologia, prensa, otra terapia)","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
Raf50776426,7292,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
Rd015aa038f,7293,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
R1d4afb5129,7294,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
Rcb63b45e98,7295,EXCLUDE,"Aislados o infeccion veterinaria, no humana","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
Rc91735d872,7296,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
Re120b4f30d,7297,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
R681c8f2834,7298,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
Re891d36e4a,7299,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
R3cbffd782c,7300,EXCLUDE,"Aislados o infeccion veterinaria, no humana","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
Rfb8ad344d1,7301,EXCLUDE,"Organismo distinto de P. aeruginosa, sin subgrupo separable","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
R0f66276a8a,7302,EXCLUDE,"No evalua fagoterapia en pacientes (encuesta, epidemiologia, prensa, otra terapia)","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
Rc9ee582584,7303,EXCLUDE,"Aislados o infeccion veterinaria, no humana","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
R71cb8ccb7b,7304,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
R97f5d06343,7305,EXCLUDE,"Organismo distinto de P. aeruginosa, sin subgrupo separable","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
R4801a10957,7306,EXCLUDE,"Organismo distinto de P. aeruginosa, sin subgrupo separable","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
Rc76e38dbe6,7307,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
Rba9c21e69e,7308,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
R5e2f6ae2cf,7309,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
Rc29449acfe,7310,EXCLUDE,"Organismo distinto de P. aeruginosa, sin subgrupo separable","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
Ra5d971944b,7311,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
Rd9af6e9ccb,7312,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
R02573295f1,7313,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
Rd9fa27bc20,7314,ADVANCE,posible estudio primario elegible; decidir con el resumen,"claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
Ra24de03b25,7315,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
R3647a5da56,7316,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
R2c95a62004,7317,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
R0c77f89a9d,7318,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
Re1f9fcc2e0,7319,EXCLUDE,"Aislados o infeccion veterinaria, no humana","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
R727ebe0b00,7320,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
R4456618276,7321,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
R38de2879b9,7322,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
Rf52e79fd3c,7323,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
Rd66313b1c1,7324,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
R3b79589235,7325,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
Re25d5004d1,7326,EXCLUDE,"No evalua fagoterapia en pacientes (encuesta, epidemiologia, prensa, otra terapia)","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
Rb03913dc39,7327,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
Rb96a058e6d,7328,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
R1072050d3a,7329,EXCLUDE,"No evalua fagoterapia en pacientes (encuesta, epidemiologia, prensa, otra terapia)","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
Rd7c5d2314d,7330,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
R12b38f4b25,7331,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
Rf9f758ad36,7332,EXCLUDE,"Organismo distinto de P. aeruginosa, sin subgrupo separable","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
R2b8a750b9e,7333,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
R02f236422a,7334,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
Rcded7505c7,7335,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
R699c96e63d,7336,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
R9c48f752d2,7337,EXCLUDE,"Organismo distinto de P. aeruginosa, sin subgrupo separable","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
R469f669970,7338,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
R2cbfc016d7,7339,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
Rc593d1b77b,7340,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
R2efeebc502,7341,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
R00d3febd6f,7342,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
Rfbb2722c6e,7343,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
R90f1ce7f61,7344,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
Rce0519994f,7345,EXCLUDE,"No evalua fagoterapia en pacientes (encuesta, epidemiologia, prensa, otra terapia)","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
Ra30c5731e5,7346,EXCLUDE,"Organismo distinto de P. aeruginosa, sin subgrupo separable","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
Rb5b87c5cf5,7347,EXCLUDE,"No evalua fagoterapia en pacientes (encuesta, epidemiologia, prensa, otra terapia)","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
R87ff880bc8,7348,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
R96f57ee2f3,7349,EXCLUDE,"Organismo distinto de P. aeruginosa, sin subgrupo separable","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
R90da11558a,7350,EXCLUDE,"Organismo distinto de P. aeruginosa, sin subgrupo separable","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
Rb3d74c3be8,7351,EXCLUDE,"Organismo distinto de P. aeruginosa, sin subgrupo separable","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
R3878c31a8c,7352,EXCLUDE,"Organismo distinto de P. aeruginosa, sin subgrupo separable","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
R1850c83a40,7353,EXCLUDE,"Organismo distinto de P. aeruginosa, sin subgrupo separable","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
R11ce0f3e76,7354,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
R5f3484f6d3,7355,EXCLUDE,"No evalua fagoterapia en pacientes (encuesta, epidemiologia, prensa, otra terapia)","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
R846cbfd5d1,7356,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
R695f6d8363,7357,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
R918f8021bc,7358,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
Rce7de4df46,7359,EXCLUDE,"No evalua fagoterapia en pacientes (encuesta, epidemiologia, prensa, otra terapia)","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
R7556445a8f,7360,EXCLUDE,"No evalua fagoterapia en pacientes (encuesta, epidemiologia, prensa, otra terapia)","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
R6fb858cbf7,7361,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
R8413ee942c,7362,EXCLUDE,"No evalua fagoterapia en pacientes (encuesta, epidemiologia, prensa, otra terapia)","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
R26732b7b42,7363,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
Rd4779a4f52,7364,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
Re3b18d82c0,7365,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
Rcbf9f05af9,7366,EXCLUDE,"No evalua fagoterapia en pacientes (encuesta, epidemiologia, prensa, otra terapia)","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
R0f7a0c7c22,7367,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
R667d99e076,7368,EXCLUDE,"No evalua fagoterapia en pacientes (encuesta, epidemiologia, prensa, otra terapia)","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
Rbd43a53465,7369,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
R1345db1bd7,7370,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
R7155ec7b48,7371,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
R51fd58f1b4,7372,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
R5f0c5a78bf,7373,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
R7c816c3dbf,7374,EXCLUDE,"No evalua fagoterapia en pacientes (encuesta, epidemiologia, prensa, otra terapia)","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
Rbca6ff6a5c,7375,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
R1a414f3af6,7376,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
Reb0b5e9543,7377,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
R80fbe07793,7378,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
R46bce9862b,7379,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
Rfa00b4577e,7380,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
Rdaac4e488d,7381,EXCLUDE,"No evalua fagoterapia en pacientes (encuesta, epidemiologia, prensa, otra terapia)","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
R812f4b683f,7382,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
R9f6023c24c,7383,EXCLUDE,"Organismo distinto de P. aeruginosa, sin subgrupo separable","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
Rd0ffd044fb,7384,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
Rac65f45155,7385,EXCLUDE,"Organismo distinto de P. aeruginosa, sin subgrupo separable","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
R3b06303a8f,7386,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
R25691a3c07,7387,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
Re47ecf7bb3,7388,EXCLUDE,"Organismo distinto de P. aeruginosa, sin subgrupo separable","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
R37cb69549e,7389,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
Re54d5c6bc1,7390,EXCLUDE,"No evalua fagoterapia en pacientes (encuesta, epidemiologia, prensa, otra terapia)","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
R60c8f3fa64,7391,EXCLUDE,"Aislados o infeccion veterinaria, no humana","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
R8d3b588c4a,7392,EXCLUDE,"Organismo distinto de P. aeruginosa, sin subgrupo separable","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
R0988aecb1f,7393,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
R08d39126ba,7394,EXCLUDE,"Organismo distinto de P. aeruginosa, sin subgrupo separable","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
Re659271398,7395,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
Rdac67eb220,7396,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
R5001f1ac8f,7397,EXCLUDE,"No evalua fagoterapia en pacientes (encuesta, epidemiologia, prensa, otra terapia)","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
Rfbe0dd1773,7398,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
R4f715d19f7,7399,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
R2b56a44449,7400,EXCLUDE,"No evalua fagoterapia en pacientes (encuesta, epidemiologia, prensa, otra terapia)","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
Rea6499b233,7401,EXCLUDE,"Revision narrativa o comentario, sin datos primarios propios","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
R61b165b51f,7402,EXCLUDE,"No evalua fagoterapia en pacientes (encuesta, epidemiologia, prensa, otra terapia)","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
Rab9e377046,7403,EXCLUDE,"Organismo distinto de P. aeruginosa, sin subgrupo separable","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
R226a47d160,7404,EXCLUDE,"Organismo distinto de P. aeruginosa, sin subgrupo separable","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
R569dfc6d4a,7405,EXCLUDE,"Organismo distinto de P. aeruginosa, sin subgrupo separable","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
R9cf8deb07b,7406,EXCLUDE,"Trabajo de laboratorio, preclinico o de modelizacion; sin pacientes tratados","claude-opus-5 (revisor unico, sin duplicacion)",2026-08-05 13:35
